"ID","AREA","NAME","TYPE","SUMMARY","ADDRESS","TEL","PAYEX","SERVICETIME","TW97X","TW97Y","TOTALCAR","TOTALMOTOR","TOTALBIKE"
"050112","新莊區","中原三平面停車場","2","平面式臨時路外停車場","新北市新莊區榮華路2段中信國小對面空地","27888751","小型車計時每小時30元;小型車月租每月4000元;","0~24時","295333.5","2772025","24","0",""
"050111","新莊區","中原四平面停車場","2","平面式臨時路外停車場","新北市新莊區中富路17號旁空地","27888751","小型車計時每小時100元;小型車月租每月4000元;","0~24時","295373.7","2772031","25","0",""
"060083","新店區","里念停車場","2","平面式臨時路外停車場","新北市新店區安業街151巷旁空地","0988387333","大型車計次每次500元;大型車月租每月5500元;","0~24時","302632.7","2763033","0","0",""
"230017","八里區","愛馬屋八里停車場","2","立體式建築附設停車空間","新北市八里區中山路一段109號B1","23457749","小型車計時每小時40元;小型車月租每月3000元;","0~24時","291943.9","2783592","27","0",""
"010121","板橋區","百揚大樓 MEGA TOWEWR 停車場","2","立體式-機械建築附設停車空間","新北市板橋區新站路18號B2~B4、4~9F","7705-4168","小型車計時每小時60元;","0~24時","297110.8","2767353","712","0",""
"010046","板橋區","板橋國中地下停車場","1","立體式多目標附建停車場","板橋區中正路437號B1","2965-6235","小型車計時每小時20元;小型車計時每小時30元;小型車計次每次200元;小型車月租每月3800元;","0~24時","295825","2768506","100","0",""
"150017","五股區","追風廣場區停車場","2","平面式臨時路外停車場","新北市五股區疏洪一路，追風直排輪競速場旁","0927-578175","小型車計時每小時20元;小型車計時每小時10元;小型車計次每次40元;小型車計次每次100元;小型車月租每月1800元;","0~24時","295993.7","2774692","85","0",""
"020067","三重區","疏洪籃球場區停車場","2","平面式臨時路外停車場","新北市三重區疏洪十二路及東西向快速公路八里新店線交叉口","0927-578106","大型車計時每小時40元;大型車計時每小時20元;大型車月租每月4000元;小型車計時每小時20元;小型車計時每小時10元;小型車計次每次40元;小型車計次每次100元;小型車月租每月1800元;","0~24時","297661.5","2772803","59","225",""
"010016","板橋區","溪洲公園平面停車場","1","平面式臨時路外停車場","新北市板橋區滿平街84巷102號對面","26759724","小型車計時每小時20元;小型車計時每小時30元;小型車月租每月2500元;","0~24時","293188.5","2764263","60","0",""
"010021","板橋區","昌德停車場","1","平面式臨時路外停車場","新北市板橋區中正路435號","26759724","大型車計時每小時40元;大型車計時每小時60元;小型車計時每小時20元;小型車計時每小時30元;大型車月租每月3600元;小型車月租每月2400元;","0~24時","295640.5","2768539","21","5",""
"010015","板橋區","崑崙公園平面停車場","1","平面式臨時路外停車場","板橋區大觀路3段160巷31弄5號對面","2682-5469","小型車計時每小時20元;小型車月租每月2500元;","0~24時","293340","2765057.5","56","5",""
"010108","板橋區","浮洲橋下平面停車場","1","平面式臨時路外停車場","板橋區大觀路3段8之1號後方","2682-5469","小型車計時每小時20元;小型車月租每月2000元;","0~24時","293886.1","2765341","30","0",""
"140036","蘆洲區","嘟嘟房蘆洲2站停車場","2","平面式臨時路外停車場","新北市蘆洲區三民路505號","26550818","小型車計時每次50元;小型車月租每月5000元;","0~24時","296757.1","2775985","29","0",""
"130019","土城區","宏達經營管理顧問有限公司頂埔停車場","2","立體式建築附設停車空間","土城區中洲路28巷30號","0913725070","小型車計時每小時20元;小型車月租每月3000元;","0~24時","291935.5","2761193","49","0",""
"020021","三重區","新北市三重區行政大樓附設停車場","1","立體式-機械建築附設停車空間","新北市三重區新北大道一段11號旁","8243-1866","小型車計時每小時20元;小型車月租每月4000元;","0~24時","299309.5","2772589.5","79","0",""
"110050","汐止區","麟旺收費停車場","2","平面式多目標附建停車場","新北市汐止區長安路17號","8648-4747","小型車計時每小時30元;小型車計時每小時20元;小型車月租每月2500元;機車計次每次20元;","0~24時","317400.4","2774601","227","140",""
"130009","土城區","青山停車場","1","平面式都市計畫停車場","土城區青雲路351-1號旁","82629430","小型車計時每小時20元;小型車計時每小時30元;小型車月租每月2000元;","0~24時","296357","2763442","57","10",""
"110006","汐止區","汐止區城中平面停車場","1","平面式都市計畫停車場","新北市汐止區建成路58號對面","22526381","小型車計時每小時20元;小型車計時每小時30元;小型車月租每月2000元;機車計次每次10元;機車月租每月200元;","0~24時","316648","2773703.5","84","10",""
"140013","蘆洲區","新北市蘆洲區民權平面停車場","1","平面式都市計畫停車場","新北市蘆洲區民權路6號旁","2847-2714","小型車計時每小時20元;小型車計時每小時30元;小型車月租每月2600元;","0~24時","297909","2775338.5","46","0",""
"020082","五股區","陽光運河區停車場","1","平面式臨時路外停車場","新北市五股區疏洪一路及疏洪八路交叉口","0903-036305","小型車計時每小時20元;小型車計時每小時10元;小型車計次每次40元;小型車計次每次100元;小型車月租每月1800元;","0~24時","25.07132","121.458828","151","0",""
"020071","三重區","疏洪荷花公園停車場","2","平面式臨時路外停車場","新北市三重區疏洪十二路及疏洪一路交叉口","0927-578106","小型車計時每小時20元;小型車計時每小時10元;小型車計次每次150元;小型車月租每月1800元;","0~24時","297662.5","2773182","285","194",""
"010031","板橋區","板橋車站地下停車場","1","立體式都市計畫停車場","新北市板橋區縣民大道二段7號B2、B3","8969-2632","小型車計時每小時40元;小型車計次每次200元;小型車月租每月4000元;機車計時每小時10元;機車計次每次50元;","0~24時","296876.5","2767444","883","256",""
"050064","新莊區","新莊體育場區停車場","2","立體式多目標附建停車場","新莊區中華路一段75號","2991-0714","小型車計時每小時20元;小型車月租每月3600元;小型車月租每月3200元;身障車月租每月2000元;","0~24時","0","0","732","0",""
"010014","板橋區","民生公園地下停車場","1","立體式多目標附建停車場","板橋區民生路一段30號","2955-6239","小型車計時每小時30元;小型車月租每月3300元;","0~24時","298073.5","2767359","164","0",""
"010009","板橋區","民權立體停車場","1","立體式都市計畫停車場","板橋區民權路89號","8969-8326","小型車計時每小時30元;小型車月租每月3300元;","0~24時","296477","2767184","154","0",""
"090031","三峽區","Times 三峽國際一街停車場","2","平面式臨時路外停車場","新北市三峽區國際一街66-1號旁","0800888924","小型車計時每小時80元;小型車月租每月8000元;","0~24時","287586.1","2759442","20","0",""
"010144","板橋區","長江停車場","2","平面式臨時路外停車場","新北市板橋區雙十路3段89號對面空地","25235000","小型車計時每小時60元;小型車月租每月5000元;","0~24時","297383","2769549","122","0",""
"170034","林口區","冠富林六期停車場","2","立體式建築附設停車空間","新北市林口區仁愛路2段106巷20、22號B1","0952948186","小型車月租每月3000元;","0~24時","288653.8","2774212","12","0",""
"050008","新莊區","新莊區新莊國民中學地下停車場","1","立體式多目標附建停車場","新北市新莊區景德街138號","29956351","小型車計時每小時20元;小型車計時每小時30元;小型車月租每月3500元;機車計次每次10元;機車月租每月300元;","0~24時","295499.5","2769692","277","41",""
"050003","新莊區","八德立體停車場","1","立體式-塔臺都市計畫停車場","新莊區八德街56號","2204-1968","小型車計時每小時20元;小型車計次每次150元;小型車月租每月4000元;","0~24時","292904.5","2768356.5","200","0",""
"150016","五股區","微風運河第4區停車場","2","平面式臨時路外停車場","新北市五股區疏洪一路距離微風運河500公尺處","0927-578175","小型車計時每小時20元;小型車計時每小時10元;小型車計次每次40元;小型車計次每次100元;小型車月租每月1800元;","0~24時","295804.6","2776037","88","194",""
"150015","五股區","微風運河第5區停車場","2","平面式臨時路外停車場","新北市五股區近成蘆橋距微風運河700公尺處","0927-578175","大型車計時每小時40元;大型車計時每小時20元;大型車月租每月4000元;小型車計時每小時20元;小型車計時每小時10元;小型車月租每月1800元;小型車計次每次150元;","0~24時","296060.2","2776619","85","228",""
"020036","三重區","嘟嘟房三重高中站停車場","1","平面式臨時路外停車場","新北市三重區五華街與三信路口","8287-5433","小型車計時每小時20元;大型車計時每小時40元;小型車月租每月2500元;大型車月租每月6000元;","0~24時","299281.5","2775493","320","47",""
"130016","土城區","中洲平面停車場","1","平面式臨時路外停車場","新北市土城區中洲路11號對面空地","2788-8751、停車場:2267-7437","小型車計時每小時20元;小型車計時每小時30元;小型車月租每月4000元;身障車月租每月2000元;","0~24時","291833.5","2761204","230","132",""
"010145","板橋區","忠孝路停車場","2","平面式臨時路外停車場","新北市板橋區忠孝路218號旁空地","89525096","小型車月租每月3500元;","0~24時","297103.7","2766175","10","0",""
"020113","三重區","碧華國小地下停車場","1","立體式多目標附建停車場","新北市三重區五華街160號B1、B2","28577844","小型車計時每小時20元;小型車月租每月4000元;機車計次每次10元;機車月租每月300元;","0~24時","299316.8","2775226","256","50",""
"010053","板橋區","新北市政府體育處板橋場區第一運動場地下停車場","2","立體式多目標附建停車場","板橋區漢生東路278號","2955-1353","小型車計時每小時20元;小型車月租每月4000元;","0~24時","297428","2767061.5","35","0",""
"010097","板橋區","大漢溪板橋四汴頭越堤道停車場","2","平面式臨時路外停車場","新北市板橋區四汴頭越堤道外之高灘地","82751240","小型車計時每小時20元;小型車月租每月4000元;","0~24時","294767.9","2767573","63","0",""
"010049","板橋區","大漢溪板橋浮洲環保公園停車場","2","平面式臨時路外停車場","新北市板橋區浮洲橋下二側河川高灘地浮洲環保公園","82751240","機車免費免費;小型車計時每小時20元;小型車月租每月4000元;","0~24時","294471.5","2765486","503","0",""
"070027","樹林區","大漢溪樹林鹿角溪人工濕地停車場","2","平面式臨時路外停車場","新北市樹林區環河路堤外鹿角溪人工濕地旁","8686-2064","小型車計時每小時20元;小型車月租每月4000元;","0~24時","291857.3","2762581","155","0",""
"020092","三重區","大漢溪三重環保公園一區停車場","2","平面式臨時路外停車場","新北市三重區新莊堤外道高灘地三重環保公園","22022354","小型車計時每小時20元;小型車月租每月4000元;","0~24時","297830.2","2770705","83","0",""
"020091","三重區","大漢溪三重環保公園二區停車場","2","平面式臨時路外停車場","新北市三重區新莊堤外道高灘地三重環保公園","2202-2354","小型車計時每小時20元;小型車月租每月4000元;","0~24時","298031.2","2770800","48","0",""
"050073","新莊區","大漢溪新莊西盛停車場","2","平面式臨時路外停車場","新北市新莊區19號越堤道外高灘地西盛河濱公園","22022354","小型車計時每小時20元;小型車月租每月4000元;","0~24時","294468","2768041","162","0",""
"020016","三重區","歐特儀股份有限公司龍門公園地下停車場","1","立體式-機械多目標附建停車場","新北市三重區公園街32地號","2976-6516","小型車計時每小時20元;小型車月租每月3100元;小型車月租每月2480元;身障車月租每月1550元;機車免費免費;","0~24時","300240.5","2774095","427","20",""
"030118","中和區","飛躍21科技園區停車場","2","平面式建築附設停車空間","新北市中和區中山路3段106號","22236104","小型車計時每小時200元;小型車計時每小時80元;","0~24時","298110.1","2766551","6","0",""
"010001","板橋區","莊敬立體停車場","1","立體式-塔臺都市計畫停車場","新北市板橋區莊敬路2號","2258-1026","小型車計時每小時20元;小型車計時每小時30元;小型車月租每月3000元;","0~24時","297826","2769021","280","0",""
"110039","汐止區","正記樟樹停車場","2","平面式臨時路外停車場","新北市汐止區樟樹一路155巷","87721818","小型車月租每月2600元;","0~24時","314739","2773531.5","98","0",""
"260005","貢寮區","貢寮澳底公園地下停車場","1","立體式多目標附建停車場","新北市貢寮區仁愛路43號B1","2490-2717","小型車計時每小時20元;小型車計次每次100元;小型車月租每月1000元;小型車月租每月800元;身障車月租每月500元;機車月租每月100元;","0~24時","343394.5","2772052.5","88","22",""
"090032","三峽區","Times 三峽大智路停車場","2","平面式臨時路外停車場","新北市三峽區大智路2號旁","0800888924","小型車計時每小時80元;小型車月租每月8000元;","0~24時","286402.8","2758902","26","0",""
"010126","板橋區","亞東醫院停車場","2","立體式建築附設停車空間","新北市板橋區高爾富路300號B2-B4","8967-5872","小型車計時每小時30元;小型車月租每月4000元;","0~24時","295756.3","2765843","398","0",""
"160013","泰山區","泰山國小停車場","2","平面式臨時路外停車場","新北市泰山區泰林路2段290號旁空地","03-3323986","小型車計時每小時30元;小型車月租每月3000元;","0~24時","293545.5","2772777","38","0",""
"060016","新店區","新店區廣明停車場","1","平面式臨時路外停車場","新北市新店區北宜路一段39巷32號旁","2913-6387","小型車計時每小時30元;小型車月租每月4000元;","0~24時","304480","2761170","37","0",""
"120002","瑞芳區","新北市瑞芳區立體停車場","1","立體式都市計畫停車場","新北市瑞芳區民權街3之1號","2542-0001","小型車計時每小時20元;小型車月租每月2500元;身障車月租每月1250元;機車計次每次10元;機車月租每月100元;","0~24時","331584.5","2777995","326","30",""
"200001","坪林區","新北市坪林區水柳腳立體停車場","1","立體式都市計畫停車場","新北市坪林區水柳腳34之1號","2542-0001(公司)","小型車計時每小時20元;小型車月租每月700元;身障車月租每月350元;機車計次每次10元;機車月租每月100元;","0~24時","321739.5","2758821","110","13",""
"010149","板橋區","大漢停車場","1","立體式多目標附建停車場","新北市板橋區民生路3段119號對面","22585821","小型車計時每小時30元;小型車月租每月3000元;小型車月租每月2400元;身障車月租每月1500元;機車計次每次20元;機車月租每月400元;","0~24時","297089.8","2768734","323","314",""
"010147","林口區","麗林停車場","2","平面式臨時路外停車場","新北市林口區公園路59號旁空地","25235000","小型車計時每小時60元;小型車月租每月5000元;","0~24時","287136.5","2773518","51","0",""
"080026","鶯歌區","雷瓦諾收費停車場","2","立體式建築附設停車空間","新北市鶯歌區國中街157號B1、B2","23709366","小型車計時每小時30元;小型車月租每月4000元;機車計時每小時10元;機車月租每月500元;","0~24時","284224.7","2759139","43","43",""
"080023","鶯歌區","鶯歌國民小學停車場","2","平面式多目標附建停車場","新北市鶯歌區尖山埔路106號","(02)26793861#230","小型車計次每次60元;小型車計次每次100元;小型車月租每月1800元;","08~20時","285058.2","2760522","49","0",""
"140037","蘆洲區","Times 優衣庫蘆洲長榮路店停車場","2","平面式建築附設停車空間","新北市蘆洲區長榮路253號","0800888924","小型車計時每小時20元;小型車計時每小時40元;小型車計次每次200元;小型車月租每月8000元;","0~24時","296405.6","2775423","17","0",""
"230019","八里區","八里碼頭收費停車場","2","平面式臨時路外停車場","新北市八里區龍米路1段428巷2號","22523745","小型車計時每小時20元;小型車月租每月3000元;","0~24時","295504.6","2780673","42","0",""
"040050","永和區","永和國小平面停車場","2","平面式建築附設停車空間","新北市永和區秀朗路1段120號","29214615#401、402","小型車月租每月2000元;","0~24時","302227.2","2766166","51","0",""
"110033","汐止區","明峰停車場","2","平面式臨時路外停車場","新北市汐止區明峰街70號之1旁","86934772","小型車計時每小時30元;小型車月租每月2000元;","0~24時","313764.5","2773841.5","76","0",""
"010148","淡水區","新北市淡水區市民聯合服務中心地下停車場","2","立體式建築附設停車空間","新北市淡水區中山北路2段375號","26221020#7900、7208","小型車計時每小時20元;機車計次每次10元;","週一~週五07~21時、週六07~14時","294691","2786549","47","128",""
"170040","林口區","林口收費停車場","2","平面式臨時路外停車場","新北市林口區文化三路1段394巷37-39號旁","26082452","小型車計時每小時40元;小型車計時每小時50元;小型車計時每小時15元;","0~24時","287025","2773723","26","0",""
"060043","新店區","樺泰停車場","2","平面式臨時路外停車場","新北市新店區安業街231號","22128181","小型車月租每月3000元;大型車月租每月6000元;","0~24時","302826","2762803.5","22","0",""
"130017","土城區","新北市土城區公所行政大樓前廣場停車場","2","平面式建築附設停車空間","新北市土城區金城路一段101號","2273-2000","小型車計時每小時30元;","0~24時","294739","2762778.5","44","0",""
"080028","鶯歌區","鶯歌工商收費停車場(活動中心地下室)","2","立體式多目標附建停車場","新北市鶯歌區中正三路154號","26775040#823","小型車月租每月1500元;小型車月租每月1000元;","0~24時","283838.3","2759122","24","0",""
"070008","樹林區","樹林體育場露天停車場","2","平面式多目標附建停車場","樹林區水源街及板橋區溪城路","2831-7499","小型車計時每小時20元;小型車月租每月4000元;","0~24時","293176.195689","2763740.877695","183","0",""
"140038","蘆洲區","蘆洲三民平面停車場","2","平面式臨時路外停車場","新北市蘆洲區三民路33號旁空地","27888751","小型車計時每小時40元;小型車月租每月6000元;身障車月租每月3000元;","0~24時","297934","2775130","82","0",""
"060085","新店區","親情河濱公園二區平面停車場","2","平面式臨時路外停車場","新北市新店區環河路100號對面親情公園下方停車場","86655033","小型車計時每小時20元;小型車月租每月4000元;","0~24時","304043.2","2762060","100","0",""
"030119","中和區","秀朗追風園區平面停車場","2","平面式臨時路外停車場","新北市中和區秀朗橋下","29406027","小型車計時每小時20元;小型車月租每月4000元;","0~24時","303313.6","2764860","228","0",""
"050115","新莊區","博客燦坤四維場","2","平面式建築附設停車空間","新北市新莊區龍安路297號B1、1F","29488889","小型車計時每小時50元;小型車月租每月4000元;","09~23時","292498.6","2768050","28","0",""
"100043","淡水區","Times 淡水中山北路二段停車場","2","平面式臨時路外停車場","新北市淡水區中山北路2段189巷32號對面","0800888924","小型車計時每小時80元;小型車月租每月8000元;","0~24時","294706.9","2786369","76","0",""
"060032","新店區","停車易商行民權停車場","2","立體式建築附設停車空間","新北市新店區民權路31~37號B1","89146234","小型車計時每小時40元;小型車計時每小時50元;小型車月租每月6000元;","08:30~22:30","304614.5","2763949.5","46","0",""
"110035","汐止區","便利停車場遠東地下二樓站停車場","2","立體式建築附設停車空間","新北市汐止區新台五路一段75-81號B2","2698-1295","小型車計時每小時60元;小型車月租每月5500元;","0~24時","315122","2772778.5","450","0",""
"230004","八里區","左岸公園停車場","2","平面式建築附設停車空間","新北市八里區觀海大道36號","86305160","小型車計時每小時20元;小型車月租每月4000元;","0~24時","293336","2783640","39","0",""
"020035","三重區","波菲美運動健康世界停車場","2","平面式多目標附建停車場","新北市三重區三信路1號","2587-4869","小型車計次每次50元;小型車計時每小時10元;小型車月租每月3000元;","0~24時","299492","2775604.5","80","0",""
"170041","林口區","Times 林口文化三路3停車場","2","平面式臨時路外停車場","新北市林口區文化三路1段385號旁","0800888924","小型車計時每次80元;小型車月租每月8000元;","0~24時","286885.9","2773943","19","0",""
"100042","淡水區","金雞母停車場","2","立體式建築附設停車空間","新北市淡水區北新路184巷60號B1","0937955872","小型車計時每小時100元;小型車月租每月2500元;","0~24時","295485.3","2785520","15","0",""
"170004","林口區","林口區停四平面停車場","1","平面式都市計畫停車場","新北市林口區仁愛路1段與興林路路口","26014445","小型車計時每小時20元;小型車月租每月1800元;","0~24時","289350.5","2774344","54","0",""
"170008","林口區","林口區停五平面停車場","1","平面式都市計畫停車場","新北市林口區位於中山路星展銀行前","26014459","小型車計時每小時20元;小型車月租每月1800元;","0~24時","289718.5","2774499","43","0",""
"170006","林口區","林口區停六平面停車場","1","平面式都市計畫停車場","新北市林口區仁愛路一段與粉寮路路口","26014520","小型車計次每次60元;小型車月租每月1800元;","0~24時","289834.5","2774260.5","36","0",""
"170007","林口區","林口區停七平面停車場","1","平面式都市計畫停車場","新北市林口區仁愛路一段與粉寮路路口","24551299","小型車計次每次60元;小型車月租每月1800元;","0~24時","289891","2774258","38","0",""
"070037","樹林區","樹林國民運動中心停車場","2","立體式-塔臺建築附設停車空間","新北市樹林區中正路188-6號","26819966","小型車計時每小時20元;小型車月租每月4000元;機車免費免費;","06~22時","292676","2766312","86","76",""
"040032","永和區","永利停車場","2","平面式臨時路外停車場","新北市永和區永利路58號對面空地","29869257","小型車計時每小時40元;小型車月租每月6000元;","0~24時","302455.5","2766489","140","0",""
"010036","板橋區","特專三臨時平面停車場","1","平面式臨時路外停車場","新北市板橋區漢生東路64號旁空地","2255-5419","小型車計時每小時20元;小型車計時每小時30元;小型車月租每月3000元;機車計次每次10元;機車月租每月150元;大型車計時每小時40元;大型車計時每小時60元;","0~24時","296922","2767636","271","2365",""
"150011","五股區","成州停車場","1","平面式臨時路外停車場","新北市五股區凌雲路1段149巷61號後方空地","2274-0068","小型車計時每小時20元;小型車月租每月2000元;機車計次每次10元;機車月租每月100元;","0~24時","295177","2777019","42","5",""
"110059","汐止區","台灣聯通汐科停車場","2","立體式建築附設停車空間","新北市汐止區新台五路1段90~106、110~116號B2","2523-5000","小型車計時每小時40元;小型車月租每月6000元;","09:30~22:30","315360.2","2772698","136","0",""
"170042","林口區","忠孝停車場","2","平面式臨時路外停車場","新北市林口區忠孝路9號旁空地","0921-133-279","小型車計時每小時80元;小型車月租每月8000元;","0~24時","286780.1","2774210","22","0",""
"060075","新店區","Top大樓地下停車場","2","立體式建築附設停車空間","新北市新店區寶僑路188號地下停車場","8914-5696","小型車計時每小時40元;小型車月租每月4500元;","0~24時","305566.3","2763453","48","0",""
"140024","蘆洲區","侑侑停車場","2","平面式臨時路外停車場","新北市蘆洲區長興路60號對面","0928545685","小型車月租每月1500元;","10~22時","296715.7","2775137","17","0",""
"150024","五股區","Times 五股成泰路停車場","2","平面式臨時路外停車場","新北市五股區成泰路3段489號對面空地","0800888924","小型車計時每小時80元;小型車月租每月8000元;","0~24時","295524.9","2776936","20","0",""
"060053","新店區","稚達停車場","2","平面式臨時路外停車場","新北市新店區安德街3號旁","0939787189","小型車月租每月1500元;","0~24時","301710","2761723","80","0",""
"110009","汐止區","汐科站停車場","2","平面式多目標附建停車場","汐止區大同路二段182號旁","0939054138","小型車計時每小時40元;小型車月租每月4000元;","0~24時","315997","2773196.5","145","0",""
"010013","板橋區","嘟嘟房縣民廣場站停車場","1","立體式都市計畫停車場","新北市板橋區縣民大道二段22號B1-B3","29643298","小型車計時每小時30元;小型車月租每月3600元;機車計時每小時10元;機車月租每月200元;","0~24時","296913","2767352","841","1797",""
"160010","泰山區","Times南亞科技停車場","2","平面式建築附設停車空間","新北市泰山區南林路115號","0800888924","小型車計次每次50元;","0~24時","291417","2770649","189","0",""
"110038","汐止區","三多停車管理有限公司","2","平面式臨時路外停車場","新北市汐止區建成路59巷底","86485212","小型車計時每小時25元;小型車月租每月1500元;","0~24時","316829","2774123","164","0",""
"010022","板橋區","新北市板橋區華德公園平面停車場","1","平面式臨時路外停車場","新北市板橋區四川2段路245巷111號旁","22526381","小型車計時每小時20元;小型車月租每月2400元;","0~24時","295731","2764990","55","0",""
"140026","蘆洲區","Times蘆洲九芎長安停車場","2","平面式臨時路外停車場","新北市蘆洲區九芎街167巷6號旁","0800888924","小型車計時每小時80元;小型車月租每月8000元;","0~24時","296883.2","2774560","23","0",""
"170023","林口區","Times林口仁愛路2停車場","2","平面式臨時路外停車場","新北市林口區仁愛路1段386巷","0800888924","","0~24時","289072","2774353.5","19","0",""
"030074","中和區","壽德停車場","2","平面式臨時路外停車場","新北市中和區和平路200巷3號","29514431","小型車月租每月2500元;","0~24時","297035.5","2765165","63","0",""
"010151","板橋區","華江停車場","2","平面式臨時路外停車場","新北市板橋區長江路3段5-1號後方空地","25235000","小型車計時每小時60元;小型車月租每月5000元;","0~24時","297559.3","2769669","171","0",""
"050118","新莊區","禾典裕明站","2","平面式臨時路外停車場","新北市新莊區文藝路與富貴路口空地","0800888924","小型車計時每小時80元;小型車月租每月8000元;","0~24時","2772118","295051.3","70","0",""
"060035","新店區","江陵禮停車場","2","平面式臨時路外停車場","新北市新店區二十張路119號對面空地","0932182918","小型車月租每月2333元;","0~24時","304101","2763625","17","0",""
"050116","新莊區","福美83停車場","2","平面式臨時路外停車場","新北市新莊區福美街122號對面","0919218244","小型車計時每小時20元;小型車月租每月2000元;","0~24時","296478.2","2772211","71","0",""
"020116","三重區","越鑫三重場","2","立體式建築附設停車空間","新北市三重區光興街85號B1、B2","29746981","小型車計時每小時50元;小型車月租每月7000元;","0~24時","300200","2772528","47","0",""
"070013","樹林區","聯永物業股份有限公司樹林第十三站停車場","1","平面式都市計畫停車場","新北市樹林區中山路1段文化街口","0975024268","小型車計時每小時20元;小型車計時每小時30元;小型車月租每月2600元;身障車月租每月2000元;","0~24時","292481","2764371.5","14","0",""
"050006","新莊區","新莊區區政立體停車場","2","立體式-機械建築附設停車空間","新北市新莊區中正路176號後側","8423-1866","小型車計時每小時20元;小型車月租每月3000元;","0~24時","295453","2769829","38","0",""
"050016","新莊區","新中港立體停車場","2","立體式-機械建築附設停車空間","新北市新莊區中港路350、352號後側","8243-1886","小型車計時每小時20元;小型車月租每月3000元;","0~24時","295613","2770991.5","28","0",""
"050047","新莊區","頭前平面停車場","2","平面式臨時路外停車場","新北市新莊區頭前路、福前街口","0909776400","小型車計時每小時20元;小型車月租每月3000元;","0~24時","296746","2771697","50","0",""
"050117","新莊區","Times 新莊中原昌平停車場","2","平面式臨時路外停車場","新北市新莊區中原路和昌平街交叉口空地","0800888924","小型車計時每次80元;小型車月租每月8000元;","0~24時","295858.1","2771888","40","0",""
"090033","三峽區","Times 三峽大觀路停車場","2","","新北市三峽區大觀路90號旁","0800888924","小型車計時每小時80元;小型車月租每月8000元;","0~24時","287754.8","2759933","30","0",""
"120006","瑞芳區","鼻頭服務區停車場","2","平面式多目標附建停車場","瑞芳區鼻頭段138地號","","機車計次每次20元;大型車計次每次50元;小型車計次每次50元;","0~24時","342022.5","2779822","19","6",""
"140039","蘆洲區","時上京宴大樓停車場","2","立體式建築附設停車空間","新北市蘆洲區長榮路309號地下1樓","22832839","小型車月租每月6000元;機車月租每月1,000元;","0~24時","2775456","296387.1","27","27",""
"110029","汐止區","嘟嘟房汐止茄苳站停車場","2","平面式臨時路外停車場","新北市汐止區茄苳路12號旁","2655-0818","小型車計時每小時60元;小型車月租每月6000元;","0~24時","317300","2773728","36","0",""
"040051","永和區","永和國光停車場","2","平面式臨時路外停車場","新北市永和區大新街109號旁","29942818","小型車計時每小時30元;大型車月租每月5000元;","0~24時","302328.1","2766803","37","0",""
"110060","汐止區","汐止區中興收費停車場","2","平面式臨時路外停車場","新北市汐止區中興路27巷22號旁空地","0913139191","小型車計時每次60元;小型車月租每月6000元;","0~24時","314012.5","2772649","47","6",""
"020026","三重區","誠世企業有限公司社教館停車場","2","立體式建築附設停車空間","新北市三重區集美街60號","0953152338","小型車計時每小時20元;小型車月租每月4000元;","0~24時","299380","2771971.5","34","0",""
"060087","新店區","新北市新店區民安段臨時平面停車場","1","平面式臨時路外停車場","新北市新店區安民街78號旁","0953152338","小型車計時每小時30元;小型車月租每月4000元;機車計次每次10元;機車月租每月300元;","0~24時","302277.6","2762219","40","5",""
"060086","新店區","新北市新店區安和臨時平面停車場","1","平面式臨時路外停車場","新北市新店區安民街168巷對面","0953152338","小型車計時每小時30元;小型車月租每月4000元;機車計次每次10元;機車月租每月300元;","0~24時","302179.1","2762635","36","5",""
"060088","新店區","新北市新店區吉安臨時平面停車場","1","平面式臨時路外停車場","新北市新店區安民街之吉安公園對面","0953152338","小型車計時每小時30元;小型車月租每月4000元;機車計次每次10元;機車月租每月300元;","0~24時","302144.6","2762145","35","5",""
"110046","汐止區","應安汐止國泰停車場","2","立體式建築附設停車空間","新北市汐止區建成路160巷63號B1、B2","2754-6661","小型車月租每月3000元;","0~24時","316722.9","2774216","43","0",""
"030117","中和區","元隆捷運雙星停車場","2","立體式建築附設停車空間","新北市中和區板南路651號B3","22231978","小型車計時每小時40元;","0~24時","298861.1","2766783","45","0",""
"030073","中和區","中和興南夜市停車場","2","平面式臨時路外停車場","中和區興南路一段23號右邊空地","2568-3773","小型車計時每小時100元;小型車月租每月10000元;","0~24時","301616.5","2764854.5","33","0",""
"050086","新莊區","Times新莊新泰路","2","平面式臨時路外停車場","新北市新莊區新泰路122號旁空地","0800888924","小型車計時每次80元;小型車月租每月8000元;","0~24時","295224.6","2769910","16","0",""
"020117","三重區","捷運三重停車場","2","平面式臨時路外停車場","新北市三重區疏洪東路1段捷運路22巷交叉口","0935154518","小型車計時每小時30元;小型車月租每月4800元;","0~24時","298793.8","2771830","62","0",""
"020118","三重區","嘟嘟房三重三賢站停車場","2","平面式臨時路外停車場","新北市三重區三賢街與集英路交叉口","26550818","小型車計時每小時60元;小型車月租每月6000元;","0~24時","299034.3","2775492","40","0",""
"060060","新店區","新店區慈濟醫院第二收費停車場","2","立體式建築附設停車空間","新店區建國路277號、277-1號B1、B2、B3","8219-3246","小型車計時每小時30元;小型車月租每月4800元;","0~24時","304252.5","2764195","220","0",""
